Start,Peak,End,Duration,LOCAbsValPeak,ROCAbsValPeak,LOCAbsRiseSlope,ROCAbsRiseSlope,LOCAbsFallSlope,ROCAbsFallSlope,Stage
8161.953125,8162.015625,8162.0546875,0.1015625,180.7023037123549,55.93700447426335,2934.240918304827,930.506995334849,3828.112067256998,813.7817689024612,W
8162.0625,8162.125,8162.25,0.1875,461.6696374340314,106.81849888682933,6952.309632017983,1876.3526366034177,3483.7675224955487,762.9365541404221,W
8162.0625,8162.1875,8162.25,0.1875,438.82560887769534,116.24198390349999,3293.402587558303,1013.5641984350741,6602.03058808972,1676.6488685475747,W
8162.2578125,8162.296875,8162.3515625,0.09375,124.65668357480355,34.67098369176819,2421.7991356221114,792.5671540871035,1723.4369451581551,361.90544748325186,W
8162.359375,8165.8515625,8165.890625,3.53125,211.1843000551805,4.22620994493318,62.17162899485442,3.719594185170173,3419.6887447944987,758.1200740965978,W
8165.8984375,8165.953125,8166.2109375,0.3125,448.1652552655698,122.16516783326901,8428.529238239227,1542.4239287401838,2496.801889913055,388.7687247296386,W
8165.8984375,8166.0234375,8166.2109375,0.3125,487.07691859155017,110.68470757196246,3998.7748483375053,582.9667867333781,3640.6314697023463,473.32787510961816,W
8165.8984375,8166.078125,8166.2109375,0.3125,466.6047674311762,63.5406177826558,2525.689488587343,564.0596981590039,2040.947090473686,643.5866260447236,W
8165.8984375,8166.1875,8166.2109375,0.3125,548.115372106025,39.639463238190146,1852.0058279970144,267.94662908014817,15043.152645477769,2627.208287022899,W
8166.21875,8166.25,8166.3828125,0.1640625,393.5655048703957,119.72702814718889,14226.307562100745,2319.3351721519352,3280.45440842735,494.4759317513828,W
8166.21875,8166.3046875,8166.3828125,0.1640625,422.712769976958,118.96515621525741,5512.370925640268,834.5291892109556,5949.857487690491,830.8571232486277,W
8166.453125,8166.8671875,8167.3671875,0.9140625,365.5713929342797,232.88282686231676,712.0339886828482,737.4962204587493,651.5092726463793,446.94730166729914,W
8166.453125,8167.25,8167.3671875,0.9140625,300.48025603552253,274.7746848625305,288.2954497759808,435.77899517981444,2224.3285284218236,2264.452342048967,W
